comparison	relatedness	1:max_ibd	2:max_ibd	3:max_ibd	4:max_ibd	5:max_ibd	6:max_ibd	7:max_ibd	8:max_ibd	9:max_ibd	10:max_ibd	11:max_ibd	12:max_ibd	13:max_ibd	14:max_ibd	1:n_ibd	2:n_ibd	3:n_ibd	4:n_ibd	5:n_ibd	6:n_ibd	7:n_ibd	8:n_ibd	9:n_ibd	10:n_ibd	11:n_ibd	12:n_ibd	13:n_ibd	14:n_ibd
FG0529:FG0530	0.478	1	2	1	1	1	2	2	1	1	2	1	2	2	2	0.6	0.457	0.841	0.421	0.266	0.53	0.54	0.856	0.211	0.29	0.377	0.491	0.268	0.108
FG0529:FG0538	0.489	0	2	1	2	1	1	1	1	2	1	1	2	2	2	0.0	0.457	0.862	0.579	1.0	0.142	0.318	0.495	0.211	0.098	0.623	0.132	0.405	0.422
FG0529:FG0549	0.504	1	1	1	2	1	0	1	1	0	2	1	2	1	1	0.822	0.457	1.0	0.421	0.594	0.0	0.318	0.594	0.0	0.29	0.623	0.491	0.079	0.897
FG0529:FG0551	0.627	1	2	1	2	1	1	2	1	2	2	2	2	2	2	0.451	0.457	0.741	0.421	0.811	1.0	0.256	0.144	0.43	0.538	0.377	0.132	0.444	0.682
FG0529:FG0560	0.508	1	2	0	1	0	0	1	3	1	2	2	2	2	2	1.0	0.457	0.0	0.579	0.0	0.0	0.46	0.451	0.211	0.075	0.448	0.551	0.236	0.588
FG0529:FG0565	0.633	0	2	1	1	1	1	2	1	2	1	1	2	2	2	0.0	0.425	1.0	0.421	1.0	1.0	0.46	0.144	0.576	0.925	0.377	0.263	0.685	0.295
FG0529:FG0566	0.633	1	2	0	1	1	1	2	1	1	2	1	2	3	2	0.6	0.246	0.0	0.579	0.777	1.0	0.54	0.724	0.789	0.751	0.258	0.331	0.29	0.526
FG0529:FG0573	0.62	1	1	0	1	1	1	2	1	1	2	1	2	2	1	1.0	0.118	0.0	0.579	0.315	0.53	0.265	0.856	0.789	0.287	0.377	0.491	0.685	0.862
FG0529:FG0589	0.67	1	1	1	2	1	1	1	1	1	2	2	2	1	1	0.72	0.118	0.099	0.579	0.155	0.327	0.54	0.592	0.655	0.828	0.623	0.491	0.896	1.0
FG0529:FG0590	0.535	0	3	0	1	1	1	2	2	2	2	1	4	2	1	0.0	0.221	0.0	0.421	0.893	1.0	0.54	0.551	0.211	0.29	0.128	0.18	0.374	0.928
FG0529:FG0593	0.373	0	2	1	3	2	0	1	2	2	3	2	1	1	2	0.0	0.279	0.144	0.268	0.387	0.0	0.368	0.559	0.211	0.29	0.386	0.148	0.236	0.245
FG0529:KH004_2_019_H9/	0.603	0	2	1	1	1	1	2	1	1	2	1	2	2	0	0.0	0.457	1.0	0.421	1.0	1.0	0.54	0.144	0.789	0.29	0.623	0.491	0.685	0.0
FG0529:Mal31/	0.397	1	1	0	1	0	0	1	1	1	2	1	2	1	1	1.0	0.118	0.0	0.579	0.0	0.0	0.318	0.856	0.211	0.538	0.377	0.132	0.079	1.0
FG0530:FG0538	0.442	1	1	1	1	1	1	0	1	2	1	0	1	1	3	0.416	1.0	1.0	0.37	0.266	0.47	0.0	0.638	0.552	0.739	0.0	0.131	0.148	0.301
FG0530:FG0549	0.538	1	1	1	1	1	1	0	1	1	1	0	1	1	3	0.406	0.608	0.841	0.881	0.141	0.367	0.0	0.737	0.749	1.0	0.0	0.869	0.732	0.108
FG0530:FG0551	0.282	0	1	1	1	2	2	2	0	1	0	1	1	0	1	0.0	0.648	0.582	0.584	0.266	0.53	0.256	0.0	0.147	0.0	0.654	0.131	0.0	0.237
FG0530:FG0560	0.474	1	1	1	0	1	1	1	2	1	1	1	1	1	3	0.584	0.868	0.159	0.0	0.734	0.367	0.17	0.451	1.0	0.465	0.552	0.775	0.217	0.186
FG0530:FG0565	0.501	1	1	1	1	1	2	2	0	1	2	1	2	1	2	0.416	0.754	0.841	1.0	0.266	0.528	0.166	0.0	0.424	0.326	1.0	0.323	0.268	0.259
FG0530:FG0566	0.495	1	1	1	0	2	2	1	2	0	2	1	2	1	3	1.0	0.246	0.159	0.0	0.266	0.53	1.0	0.724	0.0	0.324	0.365	0.391	0.441	0.406
FG0530:FG0573	0.506	1	0	1	0	1	1	2	1	0	1	1	1	1	1	0.6	0.0	0.159	0.0	0.419	0.897	0.484	1.0	0.0	1.0	1.0	0.869	0.268	0.108
FG0530:FG0589	0.459	2	0	2	1	2	2	1	1	1	1	1	1	3	2	0.584	0.0	0.159	0.148	0.734	0.369	0.895	0.735	0.134	0.367	0.096	0.869	0.268	0.108
FG0530:FG0590	0.6	1	3	1	1	2	2	1	1	2	1	1	1	2	3	0.416	0.28	0.159	1.0	0.266	0.53	1.0	0.551	0.676	1.0	0.461	0.18	0.626	0.108
FG0530:FG0593	0.515	1	1	0	2	2	1	0	1	1	1	1	3	1	3	0.416	0.279	0.0	0.529	0.296	0.367	0.0	0.559	0.883	0.71	0.614	0.207	0.45	0.364
FG0530:KH004_2_019_H9/	0.562	1	1	1	1	1	2	1	0	0	1	0	1	1	2	0.416	1.0	0.841	1.0	0.266	0.53	1.0	0.0	0.0	1.0	0.0	0.869	0.268	0.655
FG0530:Mal31/	0.437	1	0	1	0	1	1	0	1	1	0	1	1	1	2	0.584	0.0	0.159	0.0	0.734	0.367	0.0	1.0	1.0	0.0	1.0	0.131	0.732	0.108
FG0538:FG0549	0.633	1	1	1	2	1	1	1	2	2	1	1	0	2	3	0.178	0.608	0.862	0.37	0.594	0.858	1.0	0.638	0.314	0.739	1.0	0.0	0.28	0.422
FG0538:FG0551	0.557	1	1	1	2	1	1	2	1	1	1	1	1	1	3	0.549	0.648	0.603	0.416	0.811	0.142	0.509	0.362	0.262	0.261	0.346	1.0	0.852	0.165
FG0538:FG0560	0.509	0	1	1	1	0	1	1	2	2	1	1	1	2	3	0.0	0.868	0.138	0.63	0.0	0.858	0.83	0.089	0.552	0.764	0.448	0.094	0.367	0.422
FG0538:FG0565	0.535	1	1	1	1	1	1	2	1	2	2	0	1	1	2	1.0	0.754	0.862	0.37	1.0	0.142	0.451	0.362	0.424	0.169	0.0	0.677	0.572	0.466
FG0538:FG0566	0.381	1	1	1	1	1	1	0	2	1	2	1	1	1	2	0.416	0.246	0.138	0.63	0.777	0.142	0.0	0.362	0.134	0.063	0.635	0.188	0.411	0.422
FG0538:FG0573	0.328	0	0	1	1	1	1	1	1	1	1	0	0	1	2	0.0	0.0	0.138	0.63	0.315	0.328	0.251	0.638	0.134	0.739	0.0	0.0	0.572	0.284
FG0538:FG0589	0.426	1	0	2	2	1	2	1	2	2	1	1	0	2	2	0.28	0.0	0.138	0.63	0.155	0.425	0.105	0.638	0.134	0.105	0.904	0.0	0.393	0.422
FG0538:FG0590	0.509	1	3	1	1	1	1	0	2	2	1	2	2	2	3	1.0	0.28	0.138	0.37	0.893	0.142	0.0	0.271	0.552	0.739	0.412	0.389	0.148	0.422
FG0538:FG0593	0.574	1	1	0	3	2	1	1	1	2	1	1	2	2	3	1.0	0.279	0.0	0.268	0.387	0.858	1.0	0.197	0.552	0.448	0.386	0.313	0.28	0.301
FG0538:KH004_2_019_H9/	0.495	1	1	1	1	1	1	0	1	1	1	1	0	1	2	1.0	1.0	0.862	0.37	1.0	0.142	0.0	0.362	0.134	0.739	1.0	0.0	0.572	0.301
FG0538:Mal31/	0.505	0	0	1	1	0	1	1	1	2	1	0	1	2	2	0.0	0.0	0.138	0.63	0.0	0.858	1.0	0.638	0.552	0.261	0.0	1.0	0.28	0.422
FG0549:FG0551	0.398	2	1	1	2	1	0	2	1	2	0	1	0	1	2	0.451	1.0	0.741	0.584	0.405	0.0	0.509	0.263	0.251	0.0	0.346	0.0	0.241	0.579
FG0549:FG0560	0.585	1	2	0	1	1	1	1	2	1	1	1	1	1	2	0.822	0.608	0.0	0.119	0.406	1.0	0.83	0.188	0.749	0.465	0.448	0.906	0.485	0.588
FG0549:FG0565	0.369	1	1	1	1	1	0	2	1	1	2	0	1	0	3	0.178	0.362	1.0	0.881	0.594	0.0	0.451	0.263	0.173	0.326	0.0	0.323	0.0	0.295
FG0549:FG0566	0.383	1	2	0	1	2	0	0	2	1	2	1	2	1	1	0.406	0.392	0.0	0.119	0.438	0.0	0.0	0.461	0.251	0.324	0.635	0.421	0.151	0.526
FG0549:FG0573	0.47	1	1	0	1	2	1	1	1	1	1	0	1	0	1	0.822	0.392	0.0	0.119	0.406	0.47	0.251	0.737	0.251	1.0	0.0	1.0	0.0	0.759
FG0549:FG0589	0.555	1	1	1	2	1	2	1	1	2	1	1	1	2	1	0.542	0.392	0.099	0.148	0.251	0.566	0.105	1.0	0.251	0.367	0.904	1.0	0.108	0.897
FG0549:FG0590	0.535	1	3	0	1	1	0	0	2	2	1	2	2	1	1	0.178	0.167	0.0	0.881	0.487	0.0	0.0	0.37	0.425	1.0	0.41	0.18	0.626	1.0
FG0549:FG0593	0.53	1	1	1	3	1	1	1	1	1	1	1	2	1	3	0.178	0.113	0.144	0.529	0.317	1.0	1.0	0.296	0.632	0.71	0.386	0.207	0.718	0.245
FG0549:KH004_2_019_H9/	0.46	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0.178	0.608	1.0	0.881	0.594	0.0	0.0	0.263	0.251	1.0	1.0	1.0	0.0	0.103
FG0549:Mal31/	0.54	1	1	0	1	1	1	1	1	1	0	0	0	1	1	0.822	0.392	0.0	0.119	0.406	1.0	1.0	0.737	0.749	0.0	0.0	0.0	1.0	0.897
FG0551:FG0560	0.469	1	2	1	1	1	0	1	2	1	2	2	1	2	3	0.451	0.648	0.259	0.416	0.189	0.0	0.509	0.348	0.147	0.299	0.552	0.094	0.515	0.27
FG0551:FG0565	0.614	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.549	0.403	0.741	0.584	0.811	1.0	0.382	1.0	0.43	0.505	0.654	0.677	0.759	0.295
FG0551:FG0566	0.447	0	2	1	1	1	1	2	1	2	2	0	1	1	3	0.0	0.352	0.259	0.416	0.932	1.0	0.256	0.11	0.43	0.427	0.0	0.188	0.559	0.208
FG0551:FG0573	0.442	1	1	1	1	1	1	2	0	2	0	1	0	1	1	0.451	0.352	0.259	0.416	0.126	0.53	0.516	0.0	0.43	0.0	0.654	0.0	0.759	0.682
FG0551:FG0589	0.454	1	1	1	2	2	1	3	1	2	1	2	0	2	2	0.171	0.352	0.159	0.416	0.189	0.327	0.256	0.265	0.424	0.633	0.346	0.0	0.432	0.682
FG0551:FG0590	0.472	1	3	1	1	2	1	2	2	2	0	2	2	1	2	0.549	0.207	0.259	0.584	0.811	1.0	0.256	0.368	0.147	0.0	0.242	0.389	0.132	0.609
FG0551:FG0593	0.467	1	1	2	3	2	0	2	1	2	1	1	2	2	3	0.549	0.073	0.259	0.381	0.387	0.0	0.509	0.441	0.147	0.29	1.0	0.313	0.282	0.127
FG0551:KH004_2_019_H9/	0.504	1	1	1	1	1	1	2	1	2	0	1	0	1	1	0.549	0.648	0.741	0.584	0.811	1.0	0.256	1.0	0.43	0.0	0.346	0.0	0.759	0.191
FG0551:Mal31/	0.496	1	1	1	1	1	0	2	0	1	1	1	1	1	2	0.451	0.352	0.259	0.416	0.189	0.0	0.509	0.0	0.147	1.0	0.654	1.0	0.241	0.682
FG0560:FG0565	0.326	0	1	0	0	0	0	2	2	1	1	1	1	1	2	0.0	0.622	0.0	0.0	0.0	0.0	0.617	0.348	0.424	0.067	0.552	0.229	0.515	0.191
FG0560:FG0566	0.485	1	2	1	1	2	0	1	3	0	1	1	2	1	3	0.584	0.246	1.0	1.0	0.155	0.0	0.17	0.451	0.0	0.249	0.083	0.421	0.71	0.526
FG0560:FG0573	0.587	1	1	1	1	1	1	2	2	0	1	1	1	1	2	1.0	0.132	1.0	1.0	0.685	0.47	0.251	0.451	0.0	0.465	0.552	0.906	0.515	0.45
FG0560:FG0589	0.539	1	1	1	1	1	2	1	2	1	2	2	1	2	2	0.72	0.132	0.901	0.852	0.845	0.566	0.065	0.186	0.134	0.236	0.448	0.906	0.188	0.588
FG0560:FG0590	0.404	0	3	1	0	1	0	1	2	2	1	2	3	1	2	0.0	0.28	1.0	0.0	0.107	0.0	0.17	0.37	0.676	0.465	0.14	0.18	0.112	0.588
FG0560:FG0593	0.615	0	1	1	2	1	1	1	2	1	2	2	2	2	2	0.0	0.147	0.856	0.268	0.296	1.0	0.83	0.451	0.883	0.41	0.551	0.172	0.485	0.245
FG0560:KH004_2_019_H9/	0.327	0	1	0	0	0	0	1	2	0	1	1	1	1	1	0.0	0.868	0.0	0.0	0.0	0.0	0.17	0.348	0.0	0.465	0.448	0.906	0.515	0.186
FG0560:Mal31/	0.672	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1.0	0.132	1.0	1.0	1.0	1.0	0.83	0.451	1.0	0.299	0.552	0.094	0.485	0.588
FG0565:FG0566	0.489	1	0	0	0	1	1	2	1	1	1	1	2	2	3	0.416	0.0	0.0	0.0	0.777	1.0	0.166	0.11	0.576	0.751	0.365	0.323	0.559	0.192
FG0565:FG0573	0.476	0	1	0	0	1	1	2	0	1	2	1	1	1	2	0.0	0.246	0.0	0.0	0.315	0.528	0.166	0.0	0.576	0.326	1.0	0.323	1.0	0.318
FG0565:FG0589	0.383	1	1	1	1	1	1	2	1	1	1	1	1	2	2	0.28	0.246	0.099	0.148	0.155	0.327	0.128	0.265	0.442	0.831	0.096	0.323	0.673	0.295
FG0565:FG0590	0.545	1	3	0	1	1	1	2	2	2	2	1	1	1	3	1.0	0.357	0.0	1.0	0.893	1.0	0.166	0.368	0.424	0.326	0.461	0.389	0.374	0.295
FG0565:FG0593	0.51	1	2	1	2	2	0	2	1	2	2	1	3	1	4	1.0	0.279	0.144	0.529	0.387	0.0	0.451	0.441	0.424	0.326	0.614	0.313	0.282	0.259
FG0565:KH004_2_019_H9/	0.657	1	1	1	1	1	1	2	1	1	2	0	1	1	3	1.0	0.754	1.0	1.0	1.0	1.0	0.166	1.0	0.576	0.326	0.0	0.323	1.0	0.259
FG0565:Mal31/	0.343	0	1	0	0	0	0	2	0	1	1	1	1	0	2	0.0	0.246	0.0	0.0	0.0	0.0	0.451	0.0	0.424	0.505	1.0	0.677	0.0	0.295
FG0566:FG0573	0.668	1	1	1	1	2	1	2	2	1	2	1	2	2	2	0.6	0.754	1.0	1.0	0.16	0.53	0.484	0.724	1.0	0.324	0.365	0.421	0.559	0.388
FG0566:FG0589	0.685	2	1	1	1	2	1	1	2	1	2	1	2	3	2	0.584	0.754	0.901	0.852	0.155	0.327	0.895	0.459	0.866	0.751	0.54	0.421	0.29	0.526
FG0566:FG0590	0.518	1	2	1	0	1	1	1	2	1	2	2	3	2	1	0.416	0.085	1.0	0.0	0.932	1.0	1.0	0.551	0.063	0.324	0.412	0.12	0.29	0.526
FG0566:FG0593	0.374	1	1	1	2	2	0	0	2	1	2	0	3	2	2	0.416	0.475	0.856	0.268	0.319	0.0	0.0	0.559	0.117	0.324	0.0	0.207	0.282	0.297
FG0566:KH004_2_019_H9/	0.59	1	1	0	0	1	1	1	1	1	2	1	2	2	1	0.416	0.246	0.0	0.0	0.777	1.0	1.0	0.11	1.0	0.324	0.635	0.421	0.559	0.406
FG0566:Mal31/	0.41	1	1	1	1	2	0	0	2	0	2	1	1	1	2	0.584	0.754	1.0	1.0	0.155	0.0	0.0	0.724	0.0	0.427	0.365	0.188	0.151	0.526
FG0573:FG0589	0.721	1	1	1	1	1	2	2	1	1	1	1	1	2	1	0.72	1.0	0.901	0.852	0.527	0.472	0.379	0.735	0.866	0.367	0.096	1.0	0.673	0.862
FG0573:FG0590	0.491	0	3	1	0	1	1	2	1	1	1	1	2	1	1	0.0	0.206	1.0	0.0	0.206	0.53	0.484	0.551	0.063	1.0	0.461	0.18	0.374	0.79
FG0573:FG0593	0.406	0	1	1	2	1	1	1	1	1	1	1	2	1	2	0.0	0.721	0.856	0.268	0.613	0.47	0.225	0.559	0.117	0.71	0.614	0.207	0.282	0.107
FG0573:KH004_2_019_H9/	0.479	0	0	0	0	1	1	2	0	1	1	0	1	1	1	0.0	0.0	0.0	0.0	0.315	0.53	0.484	0.0	1.0	1.0	0.0	1.0	1.0	0.138
FG0573:Mal31/	0.521	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1.0	1.0	1.0	1.0	0.685	0.47	0.251	1.0	0.0	0.0	1.0	0.0	0.0	0.862
FG0589:FG0590	0.503	1	3	1	1	2	1	1	2	2	1	2	2	3	1	0.28	0.206	0.901	0.148	0.155	0.327	0.895	0.368	0.134	0.367	0.316	0.18	0.374	0.928
FG0589:FG0593	0.372	1	1	1	2	2	2	1	1	0	2	2	2	1	2	0.28	0.721	0.757	0.268	0.296	0.566	0.105	0.294	0.0	0.367	0.386	0.207	0.115	0.245
FG0589:KH004_2_019_H9/	0.482	1	0	1	1	1	1	1	1	1	1	1	1	2	0	0.28	0.0	0.099	0.148	0.155	0.327	0.895	0.265	0.866	0.367	0.904	1.0	0.673	0.0
FG0589:Mal31/	0.518	1	1	1	1	1	2	1	1	1	1	1	0	2	1	0.72	1.0	0.901	0.852	0.845	0.566	0.105	0.735	0.134	0.633	0.096	0.0	0.108	1.0
FG0590:FG0593	0.468	1	3	1	2	2	0	0	2	2	1	2	2	1	3	1.0	0.221	0.856	0.529	0.387	0.0	0.0	0.478	0.676	0.71	0.203	0.193	0.341	0.245
FG0590:KH004_2_019_H9/	0.52	1	3	0	1	1	1	1	2	1	1	2	2	1	1	1.0	0.28	0.0	1.0	0.893	1.0	1.0	0.368	0.063	1.0	0.412	0.18	0.374	0.072
FG0590:Mal31/	0.479	0	3	1	0	1	0	0	1	2	0	1	2	1	1	0.0	0.206	1.0	0.0	0.107	0.0	0.0	0.551	0.676	0.0	0.461	0.389	0.626	0.928
FG0593:KH004_2_019_H9/	0.411	1	1	1	2	2	0	0	1	1	1	1	2	1	2	1.0	0.279	0.144	0.529	0.387	0.0	0.0	0.441	0.117	0.71	0.386	0.207	0.282	0.364
FG0593:Mal31/	0.588	0	1	1	2	1	1	1	1	1	1	1	2	1	2	0.0	0.721	0.856	0.268	0.296	1.0	1.0	0.559	0.883	0.29	0.614	0.313	0.718	0.245
DE001N0:DE009N0	0.471	1	1	1	1	1	2	3	1	2	2	1	3	3	3	0.344	0.328	0.259	0.657	1.0	0.666	0.122	0.371	0.19	0.293	0.234	0.13	0.554	0.241
DE001N0:DE010N0	0.498	1	1	1	1	2	2	3	1	2	1	1	2	2	2	0.669	0.459	0.439	0.657	0.118	0.36	0.182	0.629	0.335	0.574	0.757	0.45	0.232	0.13
DE001N0:DE018N0	0.582	1	1	1	2	2	2	2	2	3	1	2	3	2	1	0.126	0.251	0.735	0.273	0.439	0.33	0.569	0.518	0.407	0.765	0.604	0.504	0.284	0.381
DE001N0:DE027N0	0.587	1	2	1	2	1	2	2	1	1	1	2	2	1	2	1.0	0.277	0.397	0.6	0.637	0.494	0.189	0.111	0.327	0.786	0.441	0.535	0.554	0.454
DE001N0:DE032N0	0.564	2	1	0	2	2	2	1	1	2	1	1	1	1	3	0.656	1.0	0.0	0.166	0.574	0.494	0.916	0.111	0.103	1.0	0.832	0.761	0.258	0.319
DE001N0:DE034N0	0.512	1	0	1	1	1	2	2	2	3	0	2	3	3	2	0.344	0.0	0.148	0.657	0.368	0.494	0.494	0.239	0.327	0.0	0.441	0.401	0.454	0.448
DE001N0:DE039N0	0.438	1	0	1	2	1	2	1	1	2	2	2	2	2	3	0.344	0.0	0.357	0.6	0.637	0.494	0.162	0.111	0.087	0.379	0.168	0.501	0.39	0.371
DE001N0:DE041N0	0.537	1	0	1	2	1	1	1	2	2	1	2	1	2	3	0.656	0.0	0.268	0.28	0.91	0.251	0.084	0.518	0.225	0.24	0.216	1.0	0.562	0.328
DE001N0:DE043N0	0.496	0	1	2	2	1	2	1	2	2	0	2	2	2	1	0.0	0.235	0.741	0.102	0.637	0.255	0.916	0.371	0.327	0.0	0.305	0.388	0.554	0.448
DE001N0:DE044N0	0.558	1	3	1	2	1	1	2	2	3	1	2	3	1	3	0.656	0.189	0.338	0.091	1.0	0.251	0.517	0.409	0.327	0.264	0.473	0.385	0.554	0.231
DE001N0:DE048N0	0.43	1	1	1	2	1	2	1	2	1	1	1	1	3	2	0.656	1.0	1.0	0.453	0.211	0.494	0.084	0.371	0.087	0.136	0.245	0.282	0.284	0.334
DE001N0:DE064N0	0.475	1	0	1	2	1	3	1	3	3	1	2	1	1	2	0.076	0.0	0.653	0.6	0.91	0.494	0.246	0.518	0.327	0.189	0.13	0.08	0.471	0.448
DE001N0:DE065N0	0.523	1	1	1	2	1	2	2	2	3	1	2	2	3	1	0.656	1.0	1.0	0.115	0.09	0.494	0.45	0.518	0.483	0.872	0.215	0.614	0.105	0.391
DE001N0:DE066N0	0.416	1	0	1	1	1	1	2	2	3	2	0	2	3	3	0.344	0.0	1.0	0.058	0.09	0.251	0.373	0.149	0.243	0.452	0.0	0.443	0.267	0.387
DE001N0:DE068N0	0.556	1	2	1	1	2	2	2	2	3	1	1	2	3	2	0.158	0.585	0.523	0.39	0.492	0.495	0.395	0.629	0.327	0.455	0.679	0.347	0.271	0.287
DE001N0:DE077N0	0.531	1	1	0	2	2	1	2	2	2	1	3	3	2	1	0.656	0.269	0.0	0.286	0.41	0.251	0.569	0.458	0.327	0.371	0.204	0.356	0.284	0.851
DE001N0:DE133C0	0.501	1	1	1	2	3	1	2	2	2	1	1	2	2	2	0.127	0.612	0.319	0.254	0.368	0.251	0.754	0.518	0.087	1.0	0.168	0.775	0.284	0.334
DE001N0:DE135C0	0.538	1	1	1	3	1	2	1	2	2	1	2	1	2	2	0.454	1.0	0.286	0.181	0.91	0.251	0.788	0.223	0.483	0.385	0.675	0.818	0.322	0.111
DE001N0:DE141C0	0.633	1	0	2	2	1	2	2	2	3	1	1	1	2	3	0.656	0.0	0.783	0.6	0.91	0.494	0.284	0.518	0.327	1.0	0.924	0.626	0.187	0.277
DE001N0:DE150C0	0.429	2	1	1	2	2	2	1	1	1	1	1	2	1	2	0.344	0.388	0.681	0.346	0.269	0.494	0.162	0.111	0.103	0.256	0.573	0.319	0.328	0.454
DE001N0:DE165C0	0.528	1	1	1	2	2	2	1	2	3	1	3	3	3	2	0.433	0.674	0.641	0.6	0.487	0.251	0.084	0.285	0.26	0.308	0.305	0.484	0.378	0.305
DE001N0:DE166C0	0.476	1	1	1	2	1	2	2	1	2	1	2	2	2	3	0.344	1.0	0.618	0.343	0.696	0.283	0.242	0.111	0.327	1.0	0.527	0.136	0.218	0.174
DE001N0:DE194C0	0.52	2	0	0	2	1	1	2	1	2	1	1	3	2	2	0.348	0.0	0.0	0.343	0.91	0.745	0.337	0.111	0.483	1.0	0.168	0.289	0.554	0.198
DE001N0:DE205C0	0.574	1	2	1	2	2	2	2	2	4	1	2	1	3	2	0.226	0.358	0.595	0.343	0.857	0.251	0.161	0.518	0.15	0.615	0.168	0.92	0.404	0.352
DE001N0:DE216C0	0.608	2	1	2	2	1	2	2	2	3	1	2	2	2	2	0.344	0.85	0.779	0.157	0.334	0.276	0.754	0.362	0.327	0.24	0.401	0.467	0.601	0.454
DE001N0:DE221C0	0.614	1	1	1	2	2	2	1	3	3	1	1	2	2	3	0.656	0.547	0.106	0.435	0.559	0.494	0.754	0.295	0.128	1.0	0.708	0.328	0.653	0.334
DE001N0:DE233C0	0.429	1	1	1	1	1	1	2	2	2	1	2	2	1	2	0.344	1.0	0.101	0.058	0.09	0.251	0.206	0.518	0.268	1.0	0.375	0.496	0.277	0.111
DE001N0:DE239C0	0.53	1	2	1	3	2	2	2	1	3	1	1	2	1	2	0.344	0.731	0.289	0.282	0.827	0.494	0.754	0.111	0.483	1.0	0.305	0.153	0.322	0.448
DE001N0:DE241C0	0.444	1	1	2	1	1	2	2	3	2	1	3	1	1	1	0.344	0.327	0.405	0.058	0.207	0.494	0.514	0.371	0.483	0.76	0.436	0.08	0.161	0.389
DE001N0:DE267C0	0.476	1	1	1	2	2	2	1	2	3	1	2	1	2	2	0.656	0.255	0.319	0.4	0.317	0.255	0.381	0.276	0.381	0.059	0.32	0.92	0.446	0.244
DE001N0:DE274C0	0.612	2	1	1	2	1	1	2	2	3	1	1	1	2	3	0.426	1.0	0.569	0.6	0.637	0.542	0.754	0.387	0.57	0.566	0.832	0.314	0.078	0.294
DE001N0:DE317C0	0.556	1	0	1	1	1	2	2	2	3	1	1	2	2	2	0.251	0.0	0.747	0.4	1.0	0.494	0.195	0.482	0.483	0.465	0.832	0.198	0.554	0.448
DE001N0:DE327C0	0.568	1	0	1	2	1	3	1	2	3	0	2	1	3	2	0.344	0.0	0.783	0.6	0.91	0.276	0.677	0.183	0.483	0.0	0.576	0.761	0.284	0.381
DE001N0:DE366C0	0.554	0	3	0	2	2	1	2	2	2	1	2	1	3	1	0.0	0.367	0.0	0.6	0.605	0.745	0.422	0.371	0.327	0.636	0.168	0.92	0.216	0.454
DE001N0:MKK2835.2G/	0.522	1	0	0	2	1	2	1	2	2	0	1	1	2	2	0.344	0.0	0.0	0.6	0.91	0.494	0.162	0.518	0.483	0.0	0.832	0.08	0.554	0.448
DE001N0:NHP1337.12C/	0.478	1	1	1	1	1	1	2	1	2	1	1	1	1	1	0.656	1.0	1.0	0.058	0.09	0.251	0.754	0.111	0.327	1.0	0.168	0.92	0.161	0.454
DE009N0:DE010N0	0.477	2	2	1	1	2	2	3	0	3	3	2	3	2	2	0.344	0.358	0.303	1.0	0.118	0.36	0.221	0.0	0.235	0.276	0.159	0.391	0.394	0.459
DE009N0:DE018N0	0.4	1	2	0	2	2	1	3	1	2	2	2	3	2	2	0.782	0.358	0.0	0.441	0.439	0.286	0.221	0.345	0.196	0.293	0.25	0.273	0.527	0.142
DE009N0:DE027N0	0.572	1	2	2	1	1	2	3	1	2	3	2	3	2	2	0.338	0.081	0.603	0.559	0.677	0.449	0.231	0.56	0.458	0.293	0.412	0.154	0.74	0.383
DE009N0:DE032N0	0.5	1	1	1	2	2	2	2	1	2	2	2	3	2	3	0.188	0.328	0.741	0.441	0.574	0.389	0.122	0.56	0.488	0.293	0.234	0.159	0.387	0.241
DE009N0:DE034N0	0.6	1	2	2	1	1	2	3	1	2	3	3	3	3	2	1.0	0.358	0.741	1.0	0.408	0.449	0.284	0.321	0.44	0.288	0.234	0.279	0.292	0.354
DE009N0:DE039N0	0.571	1	2	1	1	1	2	2	1	2	2	2	2	3	2	1.0	0.358	0.384	0.559	0.677	0.449	0.444	0.56	0.608	0.185	0.355	0.362	0.39	0.303
DE009N0:DE041N0	0.604	0	2	1	2	1	1	2	1	1	2	1	3	2	2	0.0	0.358	1.0	0.239	0.95	0.217	0.666	0.44	0.688	0.413	0.853	0.13	0.503	0.383
DE009N0:DE043N0	0.582	1	2	1	2	1	1	3	2	2	3	3	2	2	3	0.638	0.358	0.094	0.23	0.677	0.551	0.122	0.542	0.608	0.288	0.25	0.248	0.854	0.271
DE009N0:DE044N0	0.545	0	3	2	2	1	1	2	2	3	2	2	3	2	2	0.0	0.187	0.662	0.441	1.0	0.217	0.122	0.44	0.248	0.413	0.234	0.203	0.764	0.49
DE009N0:DE048N0	0.582	0	1	1	3	1	2	2	2	2	2	2	2	3	2	0.0	0.328	0.259	0.453	0.25	0.449	0.666	0.458	0.608	0.288	0.336	0.322	0.356	0.617
DE009N0:DE064N0	0.565	1	2	1	1	1	3	3	2	2	4	2	3	2	2	0.58	0.358	0.088	0.559	0.95	0.449	0.444	0.218	0.402	0.153	0.537	0.362	0.29	0.322
DE009N0:DE065N0	0.339	0	1	1	2	1	1	2	1	2	2	2	4	3	2	0.0	0.328	0.259	0.441	0.05	0.449	0.221	0.128	0.16	0.436	0.283	0.301	0.215	0.142
